table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 54,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 7th to 9th August 2020,Unweighted base,76,38,38,12,11,9,15,12,15,13,20,22,16,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 54,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 7th to 9th August 2020,Weighted base,76*,39*,37*,13**,12**,10**,15**,10**,13**,14**,19**,23**,14**,19**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 54,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 7th to 9th August 2020,NET: Trust,17,10,6,1,-,-,4,4,4,3,3,7,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 54,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 7th to 9th August 2020,5 - Trust completely,2,2,-,-,-,-,1,-,1,-,1,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 54,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 7th to 9th August 2020,4,15,8,6,1,-,-,3,4,4,3,2,7,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 54,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 7th to 9th August 2020,3,33,19,14,7,7,4,5,3,6,7,9,6,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 54,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 7th to 9th August 2020,2,20,7,12,3,3,5,5,2,2,3,5,9,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 54,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 7th to 9th August 2020,1 - Do not trust at all,6,2,4,2,2,1,1,1,1,2,2,1,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 54,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 7th to 9th August 2020,NET: Do not trust,26,10,16,4,4,6,6,3,2,4,7,10,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 54,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 7th to 9th August 2020,Mean,2.82,3.01,2.62,2.65,2.49,2.32,2.9,2.97,3.18,2.81,2.74,2.84,3.13,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 54,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 7th to 9th August 2020,Standard deviation Standard error,0.94,0.93,0.91,0.86,0.75,0.68,1.05,1.02,0.93,0.95,1.04,0.96,0.7,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 9th to 11th October 2020,Unweighted base,113,59,54,13,11,17,25,27,9,22,25,30,23,35,11,4,12,8,10,10,7,14,13,13,7,4,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 9th to 11th October 2020,Weighted base,110*,59*,51*,14**,11**,18**,23**,25**,7**,21**,26**,29**,24**,30**,11**,4**,12**,6**,10**,9**,7**,16**,13**,13**,6**,3**,89*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 9th to 11th October 2020,NET: Trust,34,20,14,5,3,3,7,8,4,8,5,7,12,10,6,4,4,2,3,2,2,6,2,1,1,2,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 9th to 11th October 2020,5 - Trust completely,3,3,-,-,-,-,2,1,-,-,-,-,1,2,3,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 9th to 11th October 2020,4,31,17,14,5,3,3,5,7,4,8,5,7,11,8,3,4,4,2,3,2,2,6,2,1,1,2,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 9th to 11th October 2020,3,47,20,28,9,8,6,9,10,2,11,12,11,10,14,3,1,6,4,2,4,5,5,7,8,2,2,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 9th to 11th October 2020,2,21,13,8,*,*,5,6,6,2,1,5,9,2,5,2,-,*,1,4,4,-,3,3,2,2,-,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 9th to 11th October 2020,1 - Do not trust at all,7,6,1,-,-,4,1,1,-,1,4,2,-,1,-,-,1,-,-,-,-,1,2,2,1,-,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 9th to 11th October 2020,NET: Do not trust,28,19,9,*,*,9,8,7,2,2,9,11,2,6,2,-,1,1,4,4,-,4,4,4,3,-,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 9th to 11th October 2020,Mean,3.02,2.96,3.09,3.29,3.23,2.46,2.97,3.08,3.22,3.23,2.67,2.78,3.5,3.16,3.63,3.83,3.18,3.18,2.87,2.78,3.29,3.05,2.67,2.6,2.52,3.52,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 9th to 11th October 2020,Standard deviation Standard error,0.93,1.08,0.71,0.54,0.53,1.02,1.01,0.95,0.89,0.82,0.97,0.92,0.73,0.87,1.16,0.42,0.85,0.66,0.9,0.75,0.49,1,0.94,0.88,1.1,0.59,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
