table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 105,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 1st to 3rd May 2020,NET: Not working,999,437,561,140,104,89,71,103,154,443,242,226,195,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 105,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 1st to 3rd May 2020,Weighted base,2150,1051,1099,297,260,359,333,370,310,481,585,606,436,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 105,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 1st to 3rd May 2020,Not working but seeking work or temporarily unemployed or sick,131,68,64,21,21,32,21,26,29,3,14,16,33,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 105,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 1st to 3rd May 2020,Not working and not seeking work,152,64,88,11,10,19,22,41,43,16,15,14,26,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 105,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 1st to 3rd May 2020,Student,116,47,69,103,70,12,-,-,1,-,42,32,33,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 105,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 1st to 3rd May 2020,Retired on a state pension only,119,37,82,-,-,-,-,-,-,119,8,15,17,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 105,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 1st to 3rd May 2020,Retired with a private pension,363,206,157,-,-,-,1,5,59,298,149,131,53,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 105,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 1st to 3rd May 2020,"House person, housewife, househusband, etc.",118,16,102,4,4,27,26,31,21,7,14,18,33,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 159,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 6th to 8th November 2020,Unweighted base,2101,1040,1061,258,227,336,346,377,310,474,646,571,407,477,179,82,217,160,173,169,103,204,295,299,158,62,1757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 159,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 6th to 8th November 2020,Weighted base,2101,1027,1074,290,251,351,326,361,303,471,572,592,426,511,175,84*,232,171,183,151,100*,198,277,287,179,63*,1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 159,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 6th to 8th November 2020,Currently furloughed / reduced hours / employer imposed temporary leave of absence as a result of the Coronavirus,160,77,83,21,21,37,39,33,25,6,48,42,36,34,13,6,19,17,10,10,7,6,34,19,15,5,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 159,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 6th to 8th November 2020,NET: Working,996,525,471,121,121,241,227,227,133,48,289,310,232,165,79,40,110,84,95,68,50,86,138,140,77,28,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 159,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 6th to 8th November 2020,NET: Employed,898,470,428,111,111,227,214,207,110,29,267,281,206,144,73,37,97,76,91,60,46,74,120,128,70,25,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 159,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 6th to 8th November 2020,Working full time working 30 hours per week or more,730,417,313,85,85,190,185,177,78,15,226,227,167,109,63,33,74,69,82,44,37,60,91,104,52,21,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 159,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 6th to 8th November 2020,Working part-time working between 8 and 29 hours per week,168,52,115,27,27,37,28,30,32,14,41,53,39,35,10,4,23,7,9,15,10,14,29,25,18,4,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 159,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 6th to 8th November 2020,NET: Self-employed,98,55,44,9,9,14,13,20,23,19,22,30,26,20,6,3,13,8,5,8,4,12,18,11,8,3,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 159,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 6th to 8th November 2020,Self-employed - working 30 hours per week or more,39,25,14,5,5,8,3,5,12,7,9,7,15,9,2,2,8,6,2,2,2,3,4,3,4,-,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 159,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 6th to 8th November 2020,Self-employed - working between 8 and 29 hours per week,59,30,29,5,5,7,10,15,11,12,13,23,12,12,4,1,6,2,3,6,1,8,13,8,3,3,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 159,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 6th to 8th November 2020,Weighted base,2101,1027,1074,290,251,351,326,361,303,471,572,592,426,511,175,84*,232,171,183,151,100*,198,277,287,179,63*,1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 159,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 6th to 8th November 2020,NET: Not working,945,426,519,148,109,73,60,101,145,418,234,240,159,312,83,38,103,70,78,73,43,106,105,129,87,30,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 159,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 6th to 8th November 2020,Not working but seeking work or temporarily unemployed or sick,121,53,68,32,31,20,16,24,21,8,21,26,10,63,5,3,12,9,11,5,3,10,24,22,13,4,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 159,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 6th to 8th November 2020,Not working and not seeking work,97,53,43,1,-,10,14,23,38,10,7,11,7,71,19,8,11,4,1,6,6,8,13,8,10,3,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 159,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 6th to 8th November 2020,Student,129,58,72,111,74,12,1,3,2,-,35,64,13,18,7,5,11,12,9,10,6,15,14,22,16,3,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 159,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 6th to 8th November 2020,Retired on a state pension only,98,23,74,-,-,-,-,-,-,98,7,14,14,64,10,4,10,10,6,4,6,16,11,10,6,4,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 159,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 6th to 8th November 2020,Retired with a private pension,361,222,139,-,-,1,-,4,60,295,146,113,69,33,27,8,43,24,42,36,15,46,28,50,34,9,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 159,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 6th to 8th November 2020,"House person, housewife, househusband, etc.",140,17,123,4,4,30,28,46,24,7,18,12,47,63,16,10,17,10,10,11,7,11,15,17,9,7,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 15th June 2020,Unweighted base,2115,1047,1068,276,241,347,333,342,330,487,606,589,382,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 15th June 2020,Weighted base,2115,1034,1081,292,250,353,328,364,305,474,575,596,429,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 15th June 2020,Currently furloughed / reduced hours / employer imposed temporary leave of absence as a result of the Coronavirus,386,199,187,51,51,101,80,88,44,21,93,111,112,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 15th June 2020,NET: Working,766,421,346,88,87,182,164,186,121,24,231,274,145,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 15th June 2020,NET: Employed,662,355,307,86,85,165,146,150,102,13,201,243,118,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 15th June 2020,Working full time working 30 hours per week or more,527,309,218,70,70,140,119,120,70,7,168,198,96,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 15th June 2020,Working part-time working between 8 and 29 hours per week,136,46,89,17,16,25,26,30,32,6,33,45,22,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 15th June 2020,NET: Self-employed,104,65,39,2,2,17,19,37,19,11,30,31,27,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 15th June 2020,Self-employed - working 30 hours per week or more,52,26,26,1,1,11,9,20,5,6,14,20,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 15th June 2020,Self-employed - working between 8 and 29 hours per week,52,39,13,1,1,6,10,16,14,5,16,11,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 15th June 2020,NET: Not working,962,415,548,153,112,70,83,89,139,428,251,210,173,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 15th June 2020,Weighted base,2115,1034,1081,292,250,353,328,364,305,474,575,596,429,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 15th June 2020,Not working but seeking work or temporarily unemployed or sick,102,45,58,20,19,22,23,24,12,-,15,20,14,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 15th June 2020,Not working and not seeking work,123,63,60,6,6,8,19,33,45,12,9,9,9,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 15th June 2020,Student,147,64,83,124,84,17,4,2,-,-,57,50,26,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 15th June 2020,Retired on a state pension only,131,40,91,-,-,-,-,1,-,130,15,12,25,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 15th June 2020,Retired with a private pension,340,185,155,-,-,-,-,9,52,278,141,104,68,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 15th June 2020,"House person, housewife, househusband, etc.",119,18,102,2,2,23,36,20,29,8,15,15,30,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th June 2021,Unweighted base,2135,1020,1115,251,219,361,336,354,336,497,627,605,372,531,193,78,207,169,190,165,119,192,303,268,189,62,1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th June 2021,Weighted base,2135,1044,1091,295,254,356,331,367,307,479,581,602,433,519,178,85*,236,174,186,153,101*,201,282,292,182,64*,1792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th June 2021,Currently furloughed / reduced hours / employer imposed temporary leave of absence as a result of the Coronavirus,76,50,26,21,21,20,17,11,6,1,24,21,17,15,6,6,7,4,12,5,-,2,23,8,1,1,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th June 2021,NET: Working,1126,580,546,124,120,270,244,270,163,55,326,358,274,169,93,41,149,83,91,75,46,93,156,159,99,41,945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th June 2021,NET: Employed,995,506,489,118,114,244,221,237,139,36,288,312,240,155,84,37,128,76,84,65,42,80,140,136,84,39,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th June 2021,Working full time working 30 hours per week or more,776,449,327,87,87,197,182,191,103,16,246,241,180,109,67,31,101,65,65,53,28,56,111,111,56,33,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th June 2021,Working part-time working between 8 and 29 hours per week,219,57,162,31,27,47,38,46,36,21,42,71,61,46,17,6,27,12,19,12,14,23,29,25,29,6,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th June 2021,NET: Self-employed,131,74,57,6,6,26,23,33,24,19,38,46,33,14,10,4,21,7,7,10,4,13,17,23,14,2,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th June 2021,Self-employed - working 30 hours per week or more,58,42,16,4,4,15,12,11,9,6,22,20,12,5,5,-,6,4,5,5,2,6,7,12,6,-,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th June 2021,Self-employed - working between 8 and 29 hours per week,73,32,41,2,2,11,12,22,15,12,16,26,21,9,5,4,16,2,2,5,2,7,9,11,9,2,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th June 2021,Weighted base,2135,1044,1091,295,254,356,331,367,307,479,581,602,433,519,178,85*,236,174,186,153,101*,201,282,292,182,64*,1792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th June 2021,NET: Not working,933,414,519,149,113,67,70,86,139,423,231,224,143,336,78,38,80,87,83,73,55,106,102,125,83,22,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th June 2021,Not working but seeking work or temporarily unemployed or sick,106,51,55,17,17,17,26,19,23,5,7,17,9,73,11,2,12,8,7,5,8,18,19,11,5,1,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th June 2021,Not working and not seeking work,96,46,50,2,2,13,12,30,31,8,2,7,10,77,7,4,10,7,10,7,11,9,9,13,8,3,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th June 2021,Student,152,73,79,130,94,18,2,2,1,-,39,70,13,30,14,3,17,14,10,11,6,12,26,21,17,2,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th June 2021,Retired on a state pension only,132,39,94,-,-,-,-,-,1,132,13,12,20,87,11,6,9,14,9,17,7,12,10,20,16,3,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th June 2021,Retired with a private pension,335,197,138,-,-,-,-,2,57,276,158,106,50,22,29,16,23,31,35,23,18,44,32,46,29,10,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th June 2021,"House person, housewife, househusband, etc.",111,8,103,1,1,18,30,34,26,2,11,13,41,47,6,8,10,14,12,10,6,12,7,14,9,4,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 167,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th December 2020,Unweighted base,2107,1075,1032,272,241,366,329,356,313,471,582,631,352,542,184,89,205,178,201,148,101,206,293,278,153,71,1751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,907,741
Table 167,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th December 2020,Weighted base,2107,1030,1077,291,252,352,327,362,303,472,573,594,428,512,176,84*,233,172,184,151,100*,198,278,288,180,63*,1768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55*,906,757
Table 167,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th December 2020,Currently furloughed / reduced hours / employer imposed temporary leave of absence as a result of the Coronavirus,155,76,78,26,26,34,36,33,18,8,34,32,61,28,13,5,13,8,13,15,5,22,33,12,15,2,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,70,48
Table 167,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th December 2020,NET: Working,1005,540,465,139,139,229,220,234,142,41,289,342,216,158,91,32,119,77,86,70,50,93,141,112,95,38,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,421,350
Table 167,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th December 2020,NET: Employed,917,480,437,138,138,218,202,210,118,32,264,316,187,150,86,29,104,74,81,66,42,89,130,99,82,36,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,381,323
Table 167,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th December 2020,Working full time working 30 hours per week or more,723,416,307,102,102,183,168,169,83,18,220,249,144,109,70,24,78,60,66,50,38,71,100,71,63,32,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,294,252
Table 167,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th December 2020,Working part-time working between 8 and 29 hours per week,194,64,130,36,36,35,34,41,35,14,44,67,43,40,16,5,26,14,15,16,5,17,30,28,19,4,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,87,71
Table 167,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th December 2020,NET: Self-employed,88,60,28,2,2,11,18,25,24,9,24,26,29,8,6,3,15,4,5,5,8,4,11,13,13,2,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,40,27
Table 167,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th December 2020,Self-employed - working 30 hours per week or more,32,22,9,-,-,5,8,10,7,2,7,12,11,2,3,1,6,1,3,2,1,1,4,8,3,-,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,9
Table 167,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th December 2020,Self-employed - working between 8 and 29 hours per week,56,37,19,2,2,5,10,15,17,7,17,14,18,7,3,2,8,3,2,2,7,4,8,5,10,2,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*,24,18
Table 167,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th December 2020,Weighted base,2107,1030,1077,291,252,352,327,362,303,472,573,594,428,512,176,84*,233,172,184,151,100*,198,278,288,180,63*,1768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55*,906,757
Table 167,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th December 2020,NET: Not working,948,414,533,125,86,90,71,96,144,423,250,220,151,327,72,47,102,87,85,66,45,83,104,164,70,23,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,414,359
Table 167,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th December 2020,Not working but seeking work or temporarily unemployed or sick,115,63,52,11,11,24,26,29,25,1,10,12,24,69,3,11,11,3,17,6,3,9,15,27,9,*,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,49
