start_date,end_date,question,response,total,male,female,16-24,class_upper_and_middle,class_lower_middle,class_skilled_working,class_working_class_lowest_grade,scotland,north_east,north_west,yorkshire_&_humberside,west_midlands,east_midlands,wales,eastern,london,south_east,south_west,northern_ireland,net:_england
2020-12-04,2020-12-06,most_important_source_used_in_last_week,People in your local area/neighbourhood,2,1,1,,1,1,-,1,-,-,1,-,,,-,,-,-,1,-,2
2020-12-04,2020-12-06,most_important_source_used_in_last_week,"Smart speaker (e.g. Amazon Echo, Google Home)",2,,2,-,,1,-,1,-,-,-,-,1,1,-,-,-,-,-,-,2
2020-12-04,2020-12-06,most_important_source_used_in_last_week,WhatsApp group(s),2,2,-,-,-,-,-,2,-,-,-,-,2,-,-,-,-,-,-,-,2
2020-12-04,2020-12-06,most_important_source_used_in_last_week,Apple iMessage,2,-,2,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2,-,2
2020-12-04,2020-12-06,most_important_source_used_in_last_week,Snapchat,2,-,2,2,-,2,-,-,-,-,-,2,-,-,-,-,-,-,-,-,2
2020-12-04,2020-12-06,most_important_source_used_in_last_week,RTÉ,2,1,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-
2020-12-04,2020-12-06,most_important_source_used_in_last_week,Direct from Northern Ireland Government website/ email/ text/ post,1,1,1,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,1,-
2020-12-04,2020-12-06,most_important_source_used_in_last_week,Celebrity and/or social media influencer,1,1,,1,-,,-,1,-,-,-,-,-,-,-,-,1,-,-,-,1
2020-12-04,2020-12-06,most_important_source_used_in_last_week,Weighted base,2073,1011,1061,284,563,588,424,498,175,82,227,171,178,148,95,193,276,286,180,63,1740
2020-12-04,2020-12-06,most_important_source_used_in_last_week,Community radio,1,-,1,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,1
2020-12-04,2020-12-06,most_important_source_used_in_last_week,Cool FM,1,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-
2020-12-04,2020-12-06,most_important_source_used_in_last_week,Magazines,1,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1
2020-12-04,2020-12-06,most_important_source_used_in_last_week,S4C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-12-04,2020-12-06,most_important_source_used_in_last_week,BBC Alba,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-12-04,2020-12-06,most_important_source_used_in_last_week,Other,25,12,13,-,11,5,3,6,3,-,6,1,2,1,1,1,2,4,2,-,21
2020-12-04,2020-12-06,most_important_source_used_in_last_week,NET: Broadcasters,1161,565,596,120,280,334,246,302,93,50,116,94,92,98,48,120,140,169,97,44,976
2020-12-04,2020-12-06,most_important_source_used_in_last_week,NET: Non-BBC broadcasters,282,116,166,24,48,66,70,97,23,16,36,22,28,24,8,19,38,35,16,14,237
2020-12-04,2020-12-06,most_important_source_used_in_last_week,NET: BBC services,880,449,431,96,231,267,176,206,70,33,79,72,64,73,40,101,101,134,82,30,740
2020-12-04,2020-12-06,most_important_source_used_in_last_week,NET: Newspapers (printed and online),161,85,76,14,61,49,33,18,15,8,25,12,14,4,8,13,25,20,15,4,134
2020-12-04,2020-12-06,most_important_source_used_in_last_week,NET: Officials,283,115,168,39,94,85,51,53,25,13,31,25,22,20,18,26,39,34,27,5,236
2020-12-04,2020-12-06,most_important_source_used_in_last_week,Weighted base,2073,1011,1061,284,563,588,424,498,175,82,227,171,178,148,95,193,276,286,180,63,1740
2020-12-04,2020-12-06,most_important_source_used_in_last_week,NET: Social Media,121,68,54,37,34,30,28,30,16,3,11,8,16,10,3,9,25,9,9,2,101
2020-12-04,2020-12-06,most_important_source_used_in_last_week,NET: Facebook (Facebook and Facebook Messenger),64,31,33,10,15,17,17,16,10,2,6,5,7,9,-,3,8,7,7,,54
2020-12-04,2020-12-06,most_important_source_used_in_last_week,NET: WhatsApp (WhatsApp and WhatsApp groups),7,3,4,1,,3,-,4,-,-,-,-,3,-,-,-,3,1,-,-,7
2020-12-04,2020-12-06,most_important_source_used_in_last_week,NET: Closed groups,7,4,3,-,2,-,1,4,-,-,-,-,2,1,-,-,-,2,2,-,7
2020-12-04,2020-12-06,most_important_source_used_in_last_week,NET: Other online news sources,106,55,51,20,28,24,27,28,5,1,9,11,8,4,6,9,13,20,18,1,93
2020-12-04,2020-12-06,most_important_source_used_in_last_week,NET: Family/friends/ local ppl,70,36,34,24,18,24,9,19,2,3,13,9,7,3,4,2,10,11,4,1,62
2020-12-04,2020-12-06,most_important_source_used_in_last_week,NET: Traditional media,1353,668,685,135,352,388,284,329,110,58,146,109,107,103,57,135,171,195,113,50,1136
2020-12-04,2020-12-06,most_important_source_used_in_last_week,I don't know where the source is from,15,6,9,7,2,4,2,6,2,1,1,1,1,1,,3,1,3,1,-,12
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Unweighted base,2134,1099,1035,285,639,601,363,531,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Weighted base,2140,1049,1092,292,586,603,435,515,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,BBC - TV,672,310,362,61,161,189,140,182,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,BBC - Online/ app,268,164,103,57,100,85,44,38,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Sky,124,67,57,13,30,33,34,27,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,ITV,108,42,66,10,23,28,26,30,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Direct from UK Government website/ email/ text/ post,75,25,51,15,24,24,8,19,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,BBC - Radio,68,34,34,2,22,17,10,19,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Websites or apps that bring together news from different news providers,64,34,30,13,16,12,14,22,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,“Broadsheets” such as The Times or Guardian ( online ),60,34,26,12,26,17,9,7,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Direct from NHS website/ email/ text/ post,58,32,26,13,17,14,14,13,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Twitter,58,37,21,14,15,23,12,8,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Weighted base,2140,1049,1092,292,586,603,435,515,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Facebook,57,18,38,8,8,15,14,19,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Search engine (e.g. Google),57,21,36,15,13,19,10,15,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Family and friends directly,45,16,29,6,9,17,7,12,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,“Broadsheets” such as The Times or Guardian,38,22,17,2,15,16,4,4,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Commercial Radio,36,17,18,3,13,12,8,2,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,“Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),29,10,18,3,8,4,7,11,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,YouTube,25,14,10,9,3,8,4,9,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Direct from Scotland Government website/ email/ text/ post,24,11,13,2,7,6,4,7,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Official scientists,23,14,9,4,5,6,9,2,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Channel 4,20,9,11,-,5,5,11,1,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,"Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",18,12,6,3,5,4,3,6,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Weighted base,2140,1049,1092,292,586,603,435,515,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,STV,18,7,11,-,3,2,6,6,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,“Mid-market tabloids” such as MailOnline or Express ( online ),18,9,9,1,6,3,3,6,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Direct from World Health Organisation (WHO) website/ email/ text/ post,13,8,5,2,4,4,2,3,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Email,12,5,6,1,3,2,1,6,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,ITV Wales,11,4,7,1,1,2,5,3,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Direct from Local health service website/ email/ text/ post,11,4,7,-,4,5,-,1,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,“Red-top tabloids” such as The Sun or Daily Mirror ( printed ),10,8,2,-,2,-,2,6,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Podcasts,9,5,4,4,4,2,-,3,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,"Non-mainstream news sources such as Russia Today, Breitbart, Swawkbox etc",9,8,1,-,1,2,4,2,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Direct from Wales Government website/ email/ text/ post,8,3,6,,1,3,1,3,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Weighted base,2140,1049,1092,292,586,603,435,515,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Direct from Local council website/ email/ text/ post,8,4,4,1,1,2,2,3,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,“Red-top tabloids” such as The Sun or Mirror ( online ),6,5,1,-,,1,1,4,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,UTV,6,2,4,-,2,1,2,1,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,WhatsApp,6,4,2,-,1,2,2,2,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Direct from Northern Ireland Government website/ email/ text/ post,5,1,4,-,1,1,2,1,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Instagram,4,-,4,4,2,,-,2,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Channel 5,3,1,3,-,1,1,-,2,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Community radio,3,1,1,1,-,1,1,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Magazines,2,2,-,-,1,1,-,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,"Smart speaker (e.g. Amazon Echo, Google Home)",2,1,1,1,1,2,-,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Facebook messenger,2,1,1,-,2,-,-,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Cool FM,2,-,2,1,-,-,1,1,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Weighted base,2140,1049,1092,292,586,603,435,515,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,People in your local area/neighbourhood,1,1,-,1,1,-,-,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Advertising,1,-,1,1,1,-,-,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Celebrity and/or social media influencer,1,1,-,-,1,-,-,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,RTÉ,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Snapchat,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,S4C,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,WhatsApp group(s),-,-,-,-,-,-,-,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,BBC Alba,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Apple iMessage,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Other,32,16,17,1,13,8,5,6,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,NET: Broadcasters,1298,640,658,144,347,363,279,309,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,NET: Non-BBC broadcasters,291,131,159,24,64,72,84,71,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,NET: BBC services,1008,509,499,120,283,291,194,239,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,Weighted base,2140,1049,1092,292,586,603,435,515,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,NET: Newspapers (printed and online),161,88,73,17,57,40,26,38,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,NET: Officials,225,100,125,38,65,66,42,52,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,NET: Social Media,125,60,65,26,26,41,28,30,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,NET: Facebook (Facebook and Facebook Messenger),59,19,40,8,10,15,14,19,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,NET: WhatsApp (WhatsApp and WhatsApp groups),6,4,2,-,1,2,2,2,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,NET: Closed groups,2,1,1,-,2,-,-,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,NET: Other online news sources,91,53,38,17,23,18,21,30,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,NET: Family/friends/ local ppl,46,17,29,6,11,17,7,12,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,NET: Traditional media,1502,749,752,166,418,419,315,350,,,,,,,,,,,,,
2020-06-19,2020-06-21,most_important_source_used_in_last_week,I don't know where the source is from,11,4,7,6,3,1,4,3,,,,,,,,,,,,,
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Unweighted base,2071,981,1090,257,578,630,348,515,182,88,216,161,170,158,105,175,292,291,170,63,1721
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Weighted base,2073,1014,1059,288,569,585,419,499,171,84,230,168,181,148,100,192,276,285,173,63,1738
2021-01-15,2021-01-17,most_important_source_used_in_last_week,BBC - TV,564,273,291,63,159,155,108,142,40,22,57,46,43,44,33,59,52,94,56,19,472
2021-01-15,2021-01-17,most_important_source_used_in_last_week,BBC - Online/ app,231,118,113,52,72,82,42,35,22,12,30,23,17,11,6,20,21,43,20,6,197
2021-01-15,2021-01-17,most_important_source_used_in_last_week,ITV,129,45,84,6,18,35,31,44,3,9,20,13,19,12,3,12,11,19,5,2,121
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Direct from UK Government website/ email/ text/ post,111,50,61,22,31,30,26,25,4,6,10,7,13,14,2,14,11,17,12,-,105
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Sky,100,52,48,8,19,25,27,29,3,6,15,13,13,9,3,5,17,10,7,-,94
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Websites or apps that bring together news from different news providers,79,40,39,13,20,16,27,15,6,-,9,7,7,3,3,10,20,7,5,1,68
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Direct from NHS website/ email/ text/ post,78,34,44,8,14,21,16,26,7,3,10,3,6,6,2,11,11,12,7,-,69
2021-01-15,2021-01-17,most_important_source_used_in_last_week,BBC - Radio,64,30,35,7,27,20,10,8,8,1,9,2,4,2,4,10,9,7,8,1,51
2021-01-15,2021-01-17,most_important_source_used_in_last_week,"Local sources across TV, radio and online",60,35,25,2,14,12,17,17,5,4,7,7,2,2,3,5,6,9,6,2,50
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Weighted base,2073,1014,1059,288,569,585,419,499,171,84,230,168,181,148,100,192,276,285,173,63,1738
2021-01-15,2021-01-17,most_important_source_used_in_last_week,“Broadsheets” such as The Times or Guardian ( online ),59,30,30,4,21,24,4,11,2,2,3,4,7,7,4,4,5,8,12,2,51
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Family and friends directly,54,29,25,13,17,17,12,8,3,4,8,5,10,3,,8,6,3,1,2,48
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Facebook,54,25,29,8,13,14,10,16,8,2,3,3,5,2,1,6,18,4,2,-,45
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Twitter,49,31,19,29,16,16,4,13,4,1,7,3,2,3,3,2,14,6,4,1,41
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Search engine (e.g. Google),45,24,21,6,16,13,5,12,4,1,7,3,6,2,2,1,12,5,2,-,40
2021-01-15,2021-01-17,most_important_source_used_in_last_week,YouTube,32,25,7,3,6,6,5,15,1,2,7,-,2,-,2,1,7,4,4,1,28
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Commercial Radio,26,12,14,2,6,4,11,6,-,2,3,-,1,3,-,4,5,3,5,-,26
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Channel 4,26,14,12,3,9,5,3,10,4,1,4,3,1,2,-,1,3,3,1,1,20
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Official scientists,23,10,13,1,8,9,3,3,2,2,1,1,1,3,-,2,5,4,1,-,21
2021-01-15,2021-01-17,most_important_source_used_in_last_week,“Mid-market tabloids” such as MailOnline or Express ( online ),23,8,15,4,8,6,3,6,2,-,5,2,-,1,3,3,2,3,,1,16
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Weighted base,2073,1014,1059,288,569,585,419,499,171,84,230,168,181,148,100,192,276,285,173,63,1738
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Direct from World Health Organisation (WHO) website/ email/ text/ post,21,11,9,5,7,7,3,4,1,-,,1,6,2,-,-,8,1,2,1,19
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Direct from Scotland Government website/ email/ text/ post,19,6,14,2,7,7,2,4,19,-,-,-,-,-,-,-,-,-,-,-,-
2021-01-15,2021-01-17,most_important_source_used_in_last_week,“Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),19,9,10,1,5,6,5,2,2,1,2,4,1,3,-,1,2,1,2,-,17
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Direct from Local council website/ email/ text/ post,18,7,12,-,8,5,3,2,-,-,2,3,5,1,-,4,2,1,-,-,18
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Direct from Local health service website/ email/ text/ post,13,5,8,1,4,3,3,3,2,1,2,1,1,-,2,-,2,1,1,-,9
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Instagram,11,4,7,4,5,2,2,3,-,-,1,1,1,2,1,-,2,1,1,,10
2021-01-15,2021-01-17,most_important_source_used_in_last_week,STV,11,7,4,1,2,4,1,3,11,-,-,-,-,-,-,-,-,-,-,-,-
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Direct from Wales Government website/ email/ text/ post,10,5,5,-,1,7,1,1,-,-,-,-,-,-,10,-,-,-,-,-,-
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Weighted base,2073,1014,1059,288,569,585,419,499,171,84,230,168,181,148,100,192,276,285,173,63,1738
2021-01-15,2021-01-17,most_important_source_used_in_last_week,"Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",9,5,4,1,1,4,3,2,1,-,1,-,-,2,1,1,-,4,,1,7
2021-01-15,2021-01-17,most_important_source_used_in_last_week,“Broadsheets” such as The Times or Guardian,9,3,6,1,4,1,1,3,2,-,1,-,-,-,1,1,2,2,1,-,6
2021-01-15,2021-01-17,most_important_source_used_in_last_week,UTV,9,4,5,-,2,1,4,2,-,-,-,-,-,-,-,-,-,-,-,9,-
2021-01-15,2021-01-17,most_important_source_used_in_last_week,“Red-top tabloids” such as The Sun or Daily Mirror ( printed ),6,3,4,1,3,1,1,2,-,-,1,-,-,2,1,1,-,1,-,1,4
2021-01-15,2021-01-17,most_important_source_used_in_last_week,WhatsApp,6,4,2,2,1,2,3,-,-,-,-,1,-,-,-,5,1,-,-,-,6
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Celebrity and/or social media influencer,5,3,2,3,3,2,-,-,-,-,-,2,-,1,-,-,3,-,-,-,5
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Direct from Northern Ireland Government website/ email/ text/ post,5,2,3,-,1,2,-,2,-,-,-,-,-,-,-,-,-,-,-,5,-
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Email,5,3,1,-,-,3,-,2,-,-,1,-,-,-,-,-,4,-,-,-,5
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Facebook messenger,4,4,-,-,2,2,1,-,-,-,-,-,-,-,-,-,3,1,-,-,4
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Channel 5,4,3,1,-,-,1,-,3,-,-,-,-,2,-,1,-,1,-,-,-,3
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Weighted base,2073,1014,1059,288,569,585,419,499,171,84,230,168,181,148,100,192,276,285,173,63,1738
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Podcasts,4,3,2,,,2,1,1,-,1,-,-,-,-,-,-,1,1,,-,4
2021-01-15,2021-01-17,most_important_source_used_in_last_week,People in your local area/neighbourhood,3,3,-,-,,-,2,1,-,-,-,2,1,-,-,-,-,-,-,-,3
2021-01-15,2021-01-17,most_important_source_used_in_last_week,ITV Wales,3,2,2,-,-,,1,2,-,-,-,-,-,-,3,-,-,-,-,-,-
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Apple iMessage,3,-,3,3,2,,-,1,-,-,2,-,-,-,-,-,1,-,-,-,3
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Community radio,3,2,1,2,-,2,1,-,-,-,-,-,-,-,-,-,2,-,1,-,3
2021-01-15,2021-01-17,most_important_source_used_in_last_week,“Red-top tabloids” such as The Sun or Mirror ( online ),2,1,1,-,-,1,1,1,,-,1,-,-,1,-,-,-,-,-,-,2
2021-01-15,2021-01-17,most_important_source_used_in_last_week,"Smart speaker (e.g. Amazon Echo, Google Home)",2,2,-,-,2,1,-,-,-,-,-,1,-,-,-,-,-,-,-,2,1
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Magazines,2,2,-,-,1,-,1,-,-,-,-,-,1,1,-,-,-,-,-,-,2
2021-01-15,2021-01-17,most_important_source_used_in_last_week,S4C,2,2,-,-,2,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-
2021-01-15,2021-01-17,most_important_source_used_in_last_week,WhatsApp group(s),1,-,1,-,1,-,-,,-,-,-,-,-,-,-,-,,-,1,-,1
2021-01-15,2021-01-17,most_important_source_used_in_last_week,RTÉ,1,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Weighted base,2073,1014,1059,288,569,585,419,499,171,84,230,168,181,148,100,192,276,285,173,63,1738
2021-01-15,2021-01-17,most_important_source_used_in_last_week,"Non-mainstream news sources such as Russia Today, Breitbart, Swawkbox etc",1,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,1
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Snapchat,1,-,1,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Cool FM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-01-15,2021-01-17,most_important_source_used_in_last_week,BBC Alba,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Advertising,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Other,21,9,12,-,5,4,5,8,4,,-,-,5,2,2,-,1,3,4,-,15
2021-01-15,2021-01-17,most_important_source_used_in_last_week,NET: Broadcasters,1144,548,596,141,312,328,228,277,89,50,135,100,98,80,56,107,115,176,97,40,958
2021-01-15,2021-01-17,most_important_source_used_in_last_week,NET: Non-BBC broadcasters,285,128,157,19,53,71,68,92,20,15,39,29,35,23,13,18,33,33,13,14,238
2021-01-15,2021-01-17,most_important_source_used_in_last_week,NET: BBC services,859,420,439,122,259,256,160,185,70,35,96,71,63,57,43,89,82,143,84,27,720
2021-01-15,2021-01-17,most_important_source_used_in_last_week,NET: Newspapers (printed and online),119,54,65,11,41,38,15,25,9,3,14,10,8,13,9,10,10,14,15,3,98
2021-01-15,2021-01-17,most_important_source_used_in_last_week,Weighted base,2073,1014,1059,288,569,585,419,499,171,84,230,168,181,148,100,192,276,285,173,63,1738
2021-01-15,2021-01-17,most_important_source_used_in_last_week,NET: Officials,298,130,168,40,80,92,57,68,35,12,25,17,32,26,17,31,38,37,22,6,241
2021-01-15,2021-01-17,most_important_source_used_in_last_week,NET: Social Media,120,63,58,43,36,34,19,31,12,3,10,8,8,7,5,12,35,11,8,1,102
2021-01-15,2021-01-17,most_important_source_used_in_last_week,NET: Facebook (Facebook and Facebook Messenger),58,29,29,8,15,15,12,16,8,2,3,3,5,2,1,6,21,5,2,-,49
2021-01-15,2021-01-17,most_important_source_used_in_last_week,NET: WhatsApp (WhatsApp and WhatsApp groups),7,4,4,2,2,2,3,,-,-,-,1,-,-,-,5,1,-,1,-,7
2021-01-15,2021-01-17,most_important_source_used_in_last_week,NET: Closed groups,9,4,4,3,4,2,1,1,-,-,2,-,-,-,-,-,5,1,1,-,9
2021-01-15,2021-01-17,most_important_source_used_in_last_week,NET: Other online news sources,89,46,44,14,20,20,30,18,7,-,10,7,7,4,4,10,20,12,5,2,76
2021-01-15,2021-01-17,most_important_source_used_in_last_week,NET: Family/friends/ local ppl,58,32,25,13,18,17,14,9,3,4,8,8,11,3,,8,6,3,1,2,52
2021-01-15,2021-01-17,most_important_source_used_in_last_week,NET: Traditional media,1354,654,700,157,374,383,272,325,103,60,159,118,110,100,69,126,138,203,124,46,1137
2021-01-15,2021-01-17,most_important_source_used_in_last_week,I don't know where the source is from,30,16,15,6,5,8,9,7,2,1,1,6,1,3,-,2,4,5,2,4,25
2021-02-12,2021-02-14,most_important_source_used_in_last_week,Unweighted base,2056,995,1061,258,608,624,307,517,170,81,200,156,177,161,112,192,302,299,143,63,1711
2021-02-12,2021-02-14,most_important_source_used_in_last_week,Weighted base,2056,1009,1047,280,566,584,413,493,167,78,229,168,178,147,99,197,272,284,176,61,1729
2021-02-12,2021-02-14,most_important_source_used_in_last_week,BBC - TV,582,313,269,52,169,163,111,139,50,23,57,50,43,54,30,56,67,76,55,21,481
2021-02-12,2021-02-14,most_important_source_used_in_last_week,BBC - Online/ app,212,130,82,53,68,69,45,30,16,6,23,12,26,15,8,20,24,35,21,8,181
