table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 12th to 14th February 2021,2,10,7,3,-,-,2,4,-,1,3,4,1,3,2,2,*,-,1,2,-,-,2,2,-,1,-,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 12th to 14th February 2021,1 - Do not trust at all,3,1,2,-,-,1,1,1,*,-,2,-,-,1,-,-,1,1,-,-,-,-,-,1,-,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 12th to 14th February 2021,NET: Do not trust,13,8,5,-,-,2,5,1,1,3,6,1,3,4,2,*,1,2,2,-,-,2,2,1,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 12th to 14th February 2021,Mean,3.36,3.41,3.27,3.46,3.52,3.17,3.14,3.19,3.84,3.57,3.19,3.36,3.2,3.61,3.45,3.28,3.41,3.56,3.19,3.32,3.8,3.38,3.3,2.93,3.45,3.26,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 12th to 14th February 2021,Standard deviation Standard error,0.96,0.92,1.02,0.85,0.89,0.8,0.98,0.89,1.37,0.91,1.11,0.76,0.77,1.03,1.09,0.66,0.8,1.15,0.93,-,0.96,0.94,0.93,1.2,0.85,1.65,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 7th to 9th August 2020,Unweighted base,71,38,33,4,4,12,7,13,12,23,19,18,15,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 7th to 9th August 2020,Weighted base,72*,40*,32**,4**,4**,14**,6**,14**,11**,24**,19**,21**,14**,18**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 7th to 9th August 2020,NET: Trust,26,17,10,2,2,5,1,5,3,10,8,8,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 7th to 9th August 2020,5 - Trust completely,8,4,4,2,2,1,-,1,1,2,3,4,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 7th to 9th August 2020,4,19,13,6,-,-,4,1,4,1,8,6,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 7th to 9th August 2020,3,32,17,15,1,1,4,4,5,7,11,8,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 7th to 9th August 2020,2,11,5,5,1,1,3,1,2,1,2,3,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 7th to 9th August 2020,1 - Do not trust at all,4,2,2,-,-,1,-,2,-,1,1,-,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 7th to 9th August 2020,NET: Do not trust,14,7,7,1,1,4,1,4,1,3,3,4,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 7th to 9th August 2020,Mean,3.22,3.27,3.17,3.64,3.64,3.07,3.06,3.01,3.31,3.36,3.37,3.43,3.09,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 7th to 9th August 2020,Standard deviation Standard error,0.99,0.97,1.02,1.43,1.43,1.14,0.69,1.11,0.79,0.94,1.02,1.03,0.65,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 9th to 11th October 2020,Unweighted base,96,53,43,5,5,7,15,22,17,30,19,19,29,29,5,6,7,10,11,5,4,8,13,10,10,7,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 9th to 11th October 2020,Weighted base,97*,53*,45*,7**,7**,7**,15**,23**,19**,28**,18**,17**,31**,30**,5**,7**,8**,10**,11**,3**,3**,8**,11**,12**,9**,9**,80*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 9th to 11th October 2020,NET: Trust,45,20,25,3,3,3,6,10,9,14,6,7,15,17,3,6,3,3,4,3,2,6,4,7,1,2,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 9th to 11th October 2020,5 - Trust completely,9,4,4,1,1,-,3,3,-,2,-,-,4,4,2,1,1,-,2,1,-,-,1,-,-,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 9th to 11th October 2020,4,36,16,21,2,2,3,3,7,9,13,6,7,11,12,1,5,3,3,2,2,2,6,4,7,1,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 9th to 11th October 2020,3,32,23,9,2,2,*,7,8,6,9,6,5,11,11,1,1,3,5,5,*,1,2,4,3,3,4,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 9th to 11th October 2020,2,13,9,5,-,-,2,1,3,3,3,4,2,5,2,-,-,2,2,2,-,-,-,-,2,4,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 9th to 11th October 2020,1 - Do not trust at all,6,1,5,2,2,1,1,2,-,1,3,3,-,-,1,-,-,-,-,-,-,-,3,-,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 9th to 11th October 2020,NET: Do not trust,20,10,10,2,2,3,2,5,3,4,7,5,5,2,1,-,2,2,2,-,-,-,3,2,5,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 9th to 11th October 2020,Mean,3.28,3.25,3.31,2.97,2.97,2.8,3.45,3.24,3.3,3.39,2.77,2.91,3.45,3.62,3.71,4.08,3.29,3.02,3.32,4.19,3.61,3.74,2.92,3.39,2.42,2.85,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 9th to 11th October 2020,Standard deviation Standard error,1.03,0.9,1.18,1.62,1.62,1.3,1.09,1.08,0.78,0.91,1.09,1.17,0.94,0.84,1.63,0.58,1,0.74,0.97,0.7,0.59,0.47,1.33,0.82,0.91,1.22,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
