table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 12th to 14th February 2021,2,18,11,8,-,-,2,1,3,5,7,6,6,5,2,*,1,2,-,2,1,1,-,2,5,5,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 12th to 14th February 2021,1 - Do not trust at all,5,1,4,1,1,1,1,3,-,-,3,2,-,1,-,-,1,1,2,-,-,-,1,-,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 12th to 14th February 2021,NET: Do not trust,23,12,11,1,1,2,2,7,5,7,9,7,5,2,*,1,2,1,4,1,1,-,2,5,5,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 12th to 14th February 2021,Mean,3.36,3.4,3.32,3.61,3.61,3.45,3.5,2.76,3.21,3.54,3.17,3.42,3.31,3.63,3.39,3.59,3.4,3.63,3.05,3.8,3.85,3.61,3.16,3.26,3.15,2.73,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 12th to 14th February 2021,Standard deviation Standard error,0.89,0.83,0.96,1.2,1.2,0.92,0.96,1.08,0.79,0.72,0.83,1.04,0.87,0.77,0.73,0.77,0.89,0.83,1.2,0.87,1.18,0.71,0.78,0.88,0.85,1.25,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 7th to 9th August 2020,Unweighted base,133,63,70,5,5,15,10,22,26,55,35,34,28,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 7th to 9th August 2020,Weighted base,132,62*,70*,6**,6**,16**,10**,21**,27**,52*,34*,35*,28**,34**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 7th to 9th August 2020,NET: Trust,63,33,30,1,1,2,5,8,17,30,14,19,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 7th to 9th August 2020,5 - Trust completely,14,9,5,-,-,-,-,1,7,6,2,7,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 7th to 9th August 2020,4,48,23,25,1,1,2,5,7,10,24,13,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 7th to 9th August 2020,3,40,17,23,2,2,4,5,9,7,13,12,7,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 7th to 9th August 2020,2,16,9,7,3,3,6,-,*,3,4,7,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 7th to 9th August 2020,1 - Do not trust at all,13,4,9,-,-,5,-,3,-,5,1,5,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 7th to 9th August 2020,NET: Do not trust,29,13,16,3,3,11,-,4,3,9,8,9,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 7th to 9th August 2020,Mean,3.26,3.41,3.13,2.65,2.65,2.18,3.48,3.06,3.79,3.44,3.19,3.36,3.39,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 7th to 9th August 2020,Standard deviation Standard error,1.12,1.09,1.13,0.75,0.75,1.03,0.53,1.11,0.97,1.1,0.95,1.31,1.02,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 9th to 11th October 2020,Unweighted base,164,96,68,13,11,21,8,16,23,83,54,49,30,31,14,7,21,12,12,11,7,14,23,19,18,6,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 9th to 11th October 2020,Weighted base,163,97*,66*,14**,12**,24**,8**,18**,21**,79*,51*,50*,32**,30**,15**,8**,23**,12**,10**,10**,7**,11**,24**,23**,16**,5**,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 9th to 11th October 2020,NET: Trust,83,48,35,5,5,12,2,7,12,44,24,25,18,17,8,5,13,6,4,3,2,4,11,13,10,3,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 9th to 11th October 2020,5 - Trust completely,16,7,9,1,1,3,-,-,-,11,4,7,5,-,1,3,1,1,2,2,-,2,1,3,1,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 9th to 11th October 2020,4,67,41,27,4,4,9,2,7,12,33,20,18,13,17,7,3,12,5,2,1,2,2,11,11,9,3,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 9th to 11th October 2020,3,53,35,18,4,3,7,2,9,6,25,17,18,9,9,5,2,8,2,4,4,3,5,9,4,5,1,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 9th to 11th October 2020,2,22,13,9,2,1,5,2,2,2,8,9,4,6,4,3,-,1,3,2,3,1,2,2,4,1,-,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 9th to 11th October 2020,1 - Do not trust at all,5,1,4,2,2,-,1,-,-,2,1,3,-,1,-,-,-,1,-,-,-,-,2,1,-,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 9th to 11th October 2020,NET: Do not trust,26,14,12,5,3,5,3,2,2,10,10,6,6,5,3,-,1,3,2,3,1,2,4,5,1,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 9th to 11th October 2020,Mean,3.42,3.41,3.43,2.97,3.08,3.42,2.9,3.3,3.48,3.55,3.32,3.46,3.54,3.37,3.32,4.06,3.59,3.21,3.38,3.12,3.2,3.34,3.23,3.48,3.58,3.6,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 9th to 11th October 2020,Standard deviation Standard error,0.94,0.85,1.06,1.26,1.33,1,1.01,0.66,0.71,0.94,0.92,1.01,0.97,0.82,0.87,0.85,0.69,1.13,1.08,1.08,0.75,1.01,0.99,1.07,0.71,1.23,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
